id;cnae3;dcnae_agr3;provincia;anio;gradvinc;noprotra;noprovin;volneg;fact;num_bancos;pmc;target
387551;032;ACUICULTURA;18;1976;1;3;3;442124.8;;;;0
319127;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;23;1998;4;1;0;0;;;;0
474566;561;RESTAURANTES Y PUESTOS DE COMIDAS;08;2011;5;0;0;0;6483.83;1;0;1
404881;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;15;2007;5;0;0;0;;;;0
862213;461;INTERMEDIARIOS DEL COMERCIO;28;2015;1;4;3;45729.61;;;;0
547956;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;03;2002;5;0;0;0;;;;0
706176;561;RESTAURANTES Y PUESTOS DE COMIDAS;38;2020;5;0;0;-121.81;;;;0
559772;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2006;5;0;0;0;;;;0
514056;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;21;2001;5;0;0;0;;;190.71;0
77145;960;OTROS SERVICIOS PERSONALES;28;1996;2;2;0;56490.64;;;2.42;0
484316;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;08;1988;4;0;1;1571.69;;;;0
795177;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;39;2012;1;4;2;9506.55;23448.66;3;13.97;1
849567;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;40;2019;1;3;5;447467.69;22129.47;2;;1
506014;411;PROMOCION INMOBILIARIA;15;2005;4;0;0;1293.61;;;;0
788284;861;ACTIVIDADES HOSPITALARIAS;32;1987;4;1;1;118943.58;;;;0
706308;461;INTERMEDIARIOS DEL COMERCIO;08;2020;2;3;0;7004.94;;;;0
463178;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;27;2005;5;0;0;0;;;;0
868134;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2012;2;4;0;76718.8;;;;0
502215;016;ACTIVIDADES DE APOYO A LA AGRICULTURA. A LA GANADERIA Y DE PREPARACION POSTERIOR A LA COSECHA;22;2004;4;1;1;11185.2;;;106.14;0
635321;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;41;2012;1;3;4;411504.32;;;54.03;0
633832;931;ACTIVIDADES DEPORTIVAS;05;2005;5;0;0;0;;;;0
166706;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;19;1996;5;0;0;0;;;;0
856678;561;RESTAURANTES Y PUESTOS DE COMIDAS;29;2003;1;4;2;23097.09;5654.51;6;;1
222697;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;46;1997;4;1;1;4749.34;;;503.9;0
638825;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;28;2019;2;4;0;2904.13;;;;0
619251;451;VENTA DE VEHICULOS DE MOTOR;08;2010;4;0;1;9415.71;;;0.06;0
136454;853;EDUCACION SECUNDARIA;08;1981;2;3;0;131133.63;;;;0
683162;562;PROVISION DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS;29;2012;5;0;0;0;;;;0
237553;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;45;2001;4;1;0;0;;;;0
59522;451;VENTA DE VEHICULOS DE MOTOR;19;1988;4;2;1;600835.16;7394.36;1;136.54;0
649514;960;OTROS SERVICIOS PERSONALES;28;2010;4;1;0;0;;;;0
855310;015;PRODUCCION AGRICOLA COMBINADA CON PRODUCCION GANADERA;42;2001;4;0;1;23431.57;;;;0
495660;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;17;1998;2;2;0;2111.54;21491.63;5;;1
361491;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;11;2005;5;0;0;0;;;;0
258732;731;PUBLICIDAD;28;2003;2;4;0;141904.15;;;385.48;0
880439;960;OTROS SERVICIOS PERSONALES;46;2022;5;0;0;137.81;;;;1
697961;014;PRODUCCION GANADERA;18;2012;5;0;0;-121.4;;;;0
227944;559;OTROS ALOJAMIENTOS;26;1999;4;1;0;0;33372.39;1;16.01;0
101771;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;36;1992;5;0;0;0;;;;0
714801;920;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS;45;2013;1;4;1;491392.81;118182.26;7;36.35;1
707594;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;41;2020;1;4;1;29161.12;;;;0
514487;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;33;2001;1;3;1;6220.82;;;34.86;0
460775;012;CULTIVOS PERENNES;14;2010;4;1;0;0;;;238.72;0
60069;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;43;1992;5;0;1;0;;;;0
262045;105;FABRICACION DE PRODUCTOS LACTEOS;07;2002;5;0;0;0;;;;0
183928;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;12;1996;5;0;0;0;;;;0
70279;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;14;1973;5;0;0;0;;;;0
608793;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;08;2014;2;2;0;6361.74;17754.5;2;0.75;0
741887;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;28;2023;5;0;0;544.89;;;;0
812242;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2013;2;2;0;2855.91;;;;0
583880;855;OTRA EDUCACION;15;2002;5;0;0;0;;;;0
104295;011;CULTIVOS NO PERENNES;47;1990;1;2;1;132835.45;;;22.43;0
432563;960;OTROS SERVICIOS PERSONALES;15;2000;5;0;0;0;;;;0
777905;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;17;2005;1;4;2;3609.62;;;;0
453841;014;PRODUCCION GANADERA;25;2016;1;4;2;59701.14;;;284.57;0
179286;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;11;2003;5;0;0;0;;;;0
597876;691;ACTIVIDADES JURIDICAS;28;2012;5;0;0;0;;;;0
436000;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;28;2016;2;3;0;13334.05;;;;0
139383;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;10;1999;2;3;0;94545.27;;;;1
614570;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2014;5;0;0;0;;;;0
134089;552;ALOJAMIENTOS TURISTICOS Y OTROS ALOJAMIENTOS DE CORTA ESTANCIA;12;1993;1;5;6;213050.57;50117.76;6;25.89;1
402385;551;HOTELES Y ALOJAMIENTOS SIMILARES;06;2009;5;0;0;0;;;;0
501524;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;48;1998;5;0;0;0;;;;0
680673;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;46;2013;4;0;1;921.78;10359.26;1;0;0
508023;181;ARTES GRAFICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS;24;2001;5;0;0;0;1636.28;1;24.61;0
307920;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2004;5;0;0;0;;;29.36;0
813373;960;OTROS SERVICIOS PERSONALES;08;2015;1;3;3;4634.38;13933.01;8;27.78;1
430298;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;41;2012;4;1;0;0;13130.28;1;;0
818755;237;CORTE. TALLADO Y ACABADO DE LA PIEDRA;33;2013;1;3;2;37186.89;;;23.88;1
811193;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;08;2009;1;4;4;122409.72;;;;0
880070;412;CONSTRUCCION DE EDIFICIOS;28;2015;5;0;0;0;;;;0
411125;561;RESTAURANTES Y PUESTOS DE COMIDAS;08;2012;5;0;0;0;;;;0
559335;562;PROVISION DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS;28;2005;1;4;5;128012.88;;;91.15;1
546376;422;CONSTRUCCION DE REDES;;;5;0;0;0;;;;0
49005;109;FABRICACION DE PRODUCTOS PARA LA ALIMENTACION ANIMAL;29;1982;5;0;0;0;;;;0
241013;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;12;1997;4;1;0;0;5802.64;1;;0
197551;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;17;1999;2;4;2;101456.01;;;82.34;0
769041;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;04;2009;5;0;0;0;;;;0
877862;563;ESTABLECIMIENTOS DE BEBIDAS;36;2015;2;3;0;1829.64;;;;1
644287;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;28;2014;1;4;1;68069.24;;;129.36;0
741490;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2010;1;3;4;9776.75;2164.67;2;1.39;1
161642;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;08;1994;5;0;0;0;;;;0
597140;561;RESTAURANTES Y PUESTOS DE COMIDAS;08;1993;4;1;0;0;3292.35;1;;0
360549;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;39;2002;5;0;0;0;;;;0
836759;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;41;2005;1;4;2;37376.52;;;;0
95072;110;FABRICACION DE BEBIDAS;35;1961;2;3;0;12533694.73;11315.77;1;132.03;1
591178;949;OTRAS ACTIVIDADES ASOCIATIVAS;28;1989;2;3;0;14268.01;;;;0
756523;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;07;2013;4;0;1;4968.79;;;;0
826008;433;ACABADO DE EDIFICIOS;28;2004;4;1;0;1070.65;;;;0
275859;451;VENTA DE VEHICULOS DE MOTOR;41;2004;5;0;0;0;;;;0
843201;561;RESTAURANTES Y PUESTOS DE COMIDAS;48;2013;1;4;1;9482.34;33132.89;1;7.11;0
744003;331;REPARACION DE PRODUCTOS METALICOS. MAUINARIA Y EQUIPO;36;1998;1;4;2;2603.11;;;99.89;0
861878;642;ACTIVIDADES DE LAS SOCIEDADES HOLDING;28;2016;4;1;0;2482.45;;;;0
563465;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;41;2014;5;0;0;0;;;;0
561527;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;08;2010;5;0;0;0;;;;0
469153;474;COMERCIO AL POR MENOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS;41;2016;5;0;0;0;;;;0
880035;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;43;2015;5;0;0;0;;;;0
346818;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;41;2008;4;0;1;50872.49;;;;0
548737;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;44;2006;5;0;0;0;;;;0
701358;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;41;2020;1;3;1;51652.89;;;0;0
241861;236;FABRICACION DE ELEMENTOS DE HORMIGON.CEMENTO Y YESO;43;1998;4;0;1;69178.86;;;;0
211152;803;ACTIVIDADES DE INVESTIGACION;41;1998;5;0;0;0;;;;0
86819;522;ACTIVIDADES ANEXAS AL TRANSPORTE;35;1994;1;3;4;104537.84;;;86.09;0
579542;910;ACTIVIDADES DE BIBLIOTECAS. ARCHIVOS. MUSEOS Y OTRAS ACTIVIDADES CULTURALES;28;1989;5;0;0;0;;;;0
23029;222;FABRICACION DE PRODUCTOS DE PLASTICO;19;1977;1;7;5;108263.57;;;193.16;0
201309;237;CORTE. TALLADO Y ACABADO DE LA PIEDRA;35;2003;2;3;0;5236.16;;;52.84;0
667843;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;08;2015;4;0;1;4209.27;18636.38;1;0.69;0
84317;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;08;2000;4;0;1;437006.43;;;;0
866779;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;07;2016;2;3;0;862.45;;;;1
32388;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;47;1995;2;4;1;27089.41;543.39;1;;1
405468;012;CULTIVOS PERENNES;16;2003;5;0;0;0;;;;0
490253;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;46;1988;5;0;0;0;;;;0
650361;561;RESTAURANTES Y PUESTOS DE COMIDAS;49;2019;2;3;0;38.62;;;;0
878378;960;OTROS SERVICIOS PERSONALES;28;2019;2;3;0;2956.55;;;;0
179548;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2004;5;0;0;0;;;;0
386531;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2007;4;1;0;0;;;;0
271141;412;CONSTRUCCION DE EDIFICIOS;35;2002;5;0;0;0;;;;0
734829;461;INTERMEDIARIOS DEL COMERCIO;36;1999;1;4;3;137454.18;8438.34;1;75.35;0
81326;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;;2;2;0;2041.52;;;;0
702311;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;06;2012;1;2;5;301697.87;21250.88;1;65.7;1
254419;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;46;2001;5;0;0;0;;;;0
779736;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;18;2015;5;0;1;26.07;21573.86;1;12.74;0
808396;322;FABRICACION DE INSTRUMENTOS MUSICALES;08;1999;1;4;4;109616.95;;;6.69;0
493281;181;ARTES GRAFICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS;08;1994;5;0;0;0;;;7.87;0
266282;411;PROMOCION INMOBILIARIA;08;2007;5;0;0;0;;;;0
489322;014;PRODUCCION GANADERA;03;1994;4;0;1;124968.26;;;;0
345190;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;;1965;5;0;0;0;;;;0
132759;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;28;1987;2;5;1;205552.67;0;1;28.23;0
192804;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;17;1993;5;0;0;0;;;;0
195890;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;14;2004;1;4;4;166058.59;11677.5;3;;1
38490;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;30;1992;5;0;0;0;;;;0
238902;712;ENSAYOS Y ANALISIS TECNICOS;03;1995;1;3;1;5982.65;;;38.07;0
851679;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2013;2;2;0;9885.18;;;;0
353867;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;24;2011;4;1;0;0;;;;0
681832;473;COMERCIO AL POR MENOR DE COMBUSTIBLE PARA LA AUTOMOCION EN ESTABLECIMIENTOS ESPECIALIZADOS;33;2005;2;5;2;32722.01;91311.88;1;1.92;0
798567;412;CONSTRUCCION DE EDIFICIOS;47;1995;2;5;2;2276.79;;;0;0
617943;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;03;2017;5;0;0;0;;;;0
470526;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;20;2007;5;0;0;0;;;225.28;0
370279;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;14;2010;2;4;0;20763.92;;;2049.69;0
574283;602;ACTIVIDADES DE PROGRAMACION Y EMISION DE TELEVISION;28;2007;5;0;0;0;;;;0
873869;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;46;2024;2;2;0;2683.68;;;;0
433808;881;ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO PARA PERSONAS MAYORES Y CON DISCAPACIDAD;10;2009;2;3;0;39717.89;;;;0
344838;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;50;2004;4;2;1;0;771.43;1;48.5;0
337069;259;FABRICACION DE OTROS PRODUCTOS METALICOS;28;2001;5;0;0;0;;;;0
725668;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;40;2014;2;5;1;16397.43;;;;0
118940;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;1986;4;1;1;110000.13;459.96;1;0;0
780599;011;CULTIVOS NO PERENNES;21;1991;5;0;0;0;;;;0
10619;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;08;1993;4;0;0;73412.88;4496.68;1;92.04;0
443561;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;45;2007;5;0;0;400.96;;;37.15;0
438258;465;COMERCIO AL POR MAYOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES;29;2011;5;0;0;0;;;;0
304868;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;28;2003;1;4;4;215415.28;;;48.79;1
274191;244;PRODUCCION DE METALES PRECIOSOS Y DE OTROS METALES NO FERREOS;28;2002;1;4;1;52791.28;;;60.09;0
448191;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;39;2006;5;0;0;0;;;88.8;0
460368;014;PRODUCCION GANADERA;28;2002;5;0;0;0;;;;0
441813;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;50;2010;5;0;0;0;;;;0
176955;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;45;1993;2;2;0;83.49;;;;0
43429;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;08;1993;5;0;0;0;;;;0
441624;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;10;2009;2;2;0;504.98;;;0;0
627915;451;VENTA DE VEHICULOS DE MOTOR;28;2017;2;4;0;1333.4;;;;0
712884;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;50;2010;1;3;4;28117.46;;;100.44;0
512744;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;36;2007;2;2;0;73.3;;;;0
687208;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2021;1;4;1;97818.38;;;65.39;0
152920;245;FUNDICION DE METALES;08;2001;5;0;0;0;;;;0
539007;412;CONSTRUCCION DE EDIFICIOS;46;2002;5;0;0;0;;;;0
856548;284;FABRICACION DE MAQUINAS HERRAMIENTA PARA TRABAJAR EL METAL Y OTRAS MAQUINAS HERRAMIENTA;41;2008;4;1;1;225.31;;;;0
738187;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;47;2012;1;2;1;9766.34;;;39.18;0
807732;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;08;1992;4;1;1;16442.68;15755.93;2;2.58;0
50739;411;PROMOCION INMOBILIARIA;02;1992;5;0;0;0;;;;0
46286;110;FABRICACION DE BEBIDAS;13;1967;5;0;0;0;;;;0
324997;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;39;2008;1;6;5;52262.75;;;22.2;1
756785;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2013;2;4;0;4146.97;;;;0
389439;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;11;2003;1;3;7;148346.46;;;70.14;0
424420;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;08;2013;5;0;0;0;;;;0
674216;561;RESTAURANTES Y PUESTOS DE COMIDAS;04;2010;1;2;1;52295.04;77631.7;7;4.33;1
482698;462;COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGRARIAS Y DE ANIMALES VIVOS;10;1985;1;4;2;133807.81;108196.32;5;3.66;1
490919;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;1998;5;0;0;0;;;;0
757503;411;PROMOCION INMOBILIARIA;28;2019;4;1;0;13873.13;;;;0
877893;461;INTERMEDIARIOS DEL COMERCIO;43;2009;2;3;0;1956.97;;;;0
320875;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;29;1995;4;2;1;73826.58;6571.48;1;114.18;0
291703;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;46;2002;5;0;0;0;;;;0
594792;012;CULTIVOS PERENNES;46;2006;2;4;0;1045.49;;;;0
168238;222;FABRICACION DE PRODUCTOS DE PLASTICO;45;1994;1;4;3;300953.09;;;;0
609975;461;INTERMEDIARIOS DEL COMERCIO;25;2015;5;0;0;0;;;;0
390315;813;ACTIVIDADES DE JARDINERIA;38;2001;1;4;3;179369.08;;;13.08;0
684827;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2016;2;2;0;577030.67;;;;0
880162;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;39;2019;4;0;0;2100.77;;;;1
169706;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;48;2001;4;1;1;31729.48;;;68.02;0
236825;561;RESTAURANTES Y PUESTOS DE COMIDAS;50;2002;4;1;0;0;8572.6;1;0.02;0
183976;433;ACABADO DE EDIFICIOS;13;2003;4;1;0;0;;;;0
474818;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;23;2014;1;4;2;475847.31;;;;0
428551;619;OTRAS ACTIVIDADES DE TELECOMUNICACIONES;29;2011;1;6;10;2126177.17;;;109.45;1
5040;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;28;1980;1;3;1;1002.6;;;96.51;0
314132;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;11;1997;5;0;0;0;;;;0
319658;241;FABRICACION DE PRODUCTOS BASICOS DE HIERRO. ACERO Y FERROALEACIONES;24;2003;5;0;0;0;;;;0
533403;691;ACTIVIDADES JURIDICAS;36;2005;5;0;0;0;;;;0
600197;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;08;2007;5;0;0;0;;;1.02;1
875187;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;29;2019;2;2;0;779.44;;;;1
797200;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;43;2007;5;0;0;0;;;;0
644648;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;28;2013;1;4;1;8614.16;;;29.1;0
851045;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;30;2017;4;1;0;498.95;;;;1
330857;951;REPARACION DE ORDENADORES Y EQUIPOS DE COMUNICACIÓN;08;1995;5;0;0;0;;;68.48;0
672723;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;28;2016;5;0;0;0;;;;0
405752;012;CULTIVOS PERENNES;24;2001;1;4;5;195165.87;;;63.46;0
206579;781;ACTIVIDADES DE LAS AGENCIAS DE COLOCACION;33;2001;2;2;0;10987.83;;;;0
604389;960;OTROS SERVICIOS PERSONALES;28;2011;5;0;0;-118.43;;;;0
840326;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;29;2009;1;4;1;6290.85;;;;0
126610;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;13;1989;5;0;0;0;;;;0
449034;551;HOTELES Y ALOJAMIENTOS SIMILARES;28;2004;1;3;1;145472.73;;;;0
386431;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;41;2003;4;1;1;44830.02;;;;0
543806;461;INTERMEDIARIOS DEL COMERCIO;02;2001;1;3;5;61704.73;;;3.64;0
384955;782;ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL;08;2000;1;2;1;5131.28;;;90.32;0
27867;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;35;1986;1;3;3;324659.49;;;4751.85;0
856981;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;;2017;4;2;0;1784.41;;;;0
805830;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;07;2008;4;1;0;0;;;;0
729029;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2021;2;3;0;1120.66;;;;0
822309;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;28;1995;5;0;0;43.57;;;;0
537391;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;48;1999;4;2;5;528102.95;131530.49;8;5.75;1
240332;502;TRANSPORTE MARITIMO DE MERCANCIAS;08;1997;5;0;0;0;;;;0
323663;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;36;2002;5;0;0;0;;;;0
168851;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;38;2001;4;1;0;102266.35;;;;0
302649;411;PROMOCION INMOBILIARIA;03;1999;5;0;0;0;;;;0
77672;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;24;1999;2;2;0;6319.7;48004.69;5;;1
33758;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;45;1987;1;4;6;30398.52;55033.24;1;68;0
